file,offset,f_in,f_out,cents_in,within_semitone,shift_cents,toward_grid,disagreement
bass_electronic_018-059-025.wav,75.0,258.12744010429805,258.14205583192586,-923.3040110568618,76.69598894313822,0.09802339873683798,0.09802339873683798,2141.4855716535176
bass_electronic_018-059-025.wav,83.0,259.32299405411476,259.3400975987497,-915.3040665140724,84.69593348592764,0.11417908588052787,0.11417908588052787,2160.9089902100945
bass_electronic_018-059-025.wav,91.0,260.52409857303445,260.52783013358953,-907.3040343147997,92.69596568520035,0.024796778721481227,0.024796778721481227,2154.5591153637024
bass_electronic_027-022-050.wav,0.0,1503.5374805563476,1513.429949763202,2127.342484030182,27.342484030181822,11.353281925274436,-11.353281925274436,2807.8585500502268
bass_electronic_027-022-050.wav,8.0,1509.8548131476032,1532.6892163189693,2134.6012782644652,34.601278264465236,25.986436428001177,-25.986436428001177,2825.4820844375217
bass_electronic_027-022-050.wav,16.0,1516.783084275902,1534.789768529075,2142.527221330833,42.52722133083307,20.431527096086555,-20.431527096086555,2830.8711959296043
bass_electronic_027-022-050.wav,25.0,1524.6487472385008,1544.1347899624227,2151.481776062023,51.48177606202307,21.986141178299306,21.986141178299306,2849.5131991415183
bass_electronic_027-022-050.wav,33.0,1531.7140320928163,1535.992231073862,2159.4858543584555,59.485854358455526,4.828733855811052,4.828733855811052,2833.0861343016522
bass_electronic_027-022-050.wav,41.0,1538.7759564033072,1543.0202398909605,2167.449316490642,67.4493164906421,4.768552016604608,4.768552016604608,2838.9911057594627
bass_electronic_027-022-050.wav,50.0,1546.8169447701468,1567.0702235032795,2176.4724538956793,76.47245389567934,22.520828987780344,22.520828987780344,2880.418564004556
bass_electronic_027-022-050.wav,58.0,1553.9455440798135,1592.087948898625,2184.432622166567,84.43262216656694,41.980904398356685,41.980904398356685,2902.9530671632065
bass_electronic_027-022-050.wav,66.0,1561.0945094883846,1588.3896350538462,2192.3789431428677,92.37894314286768,30.008364359680048,30.008364359680048,2903.3170432936495
bass_electronic_027-022-050.wav,75.0,1569.2582365138317,1589.7224371662924,2201.4088227648763,1.4088227648762768,22.430537076020933,-22.430537076020933,2897.2343801269117
bass_electronic_027-022-050.wav,83.0,1576.5348094070785,1603.126464952788,2209.417914931457,9.417914931456835,28.957457316571674,-28.957457316571674,1896.2501141730681
bass_electronic_027-022-050.wav,91.0,1583.8672205341359,1600.685640418582,2217.451160361248,17.451160361248185,18.286329751387253,-18.286329751387253,2317.9649778743965
bass_electronic_027-025-025.wav,0.0,76.16103734977695,76.17789869549608,-3036.4541875928785,63.5458124071215,0.3832367049297376,0.3832367049297376,163.82655676854435
bass_electronic_027-025-025.wav,8.0,76.51111990035244,75.8027531656942,-3028.5146142651815,71.48538573481846,-16.103030239847566,-16.103030239847566,147.27760652157605
bass_electronic_027-025-025.wav,16.0,76.86820094183717,78.23665714927358,-3020.4536583192257,79.54634168077428,30.5493907137637,30.5493907137637,470.080635744167
bass_electronic_027-025-025.wav,25.0,77.26604107129018,77.2646112525031,-3011.516566875446,88.48343312455381,-0.03203702218326562,-0.03203702218326562,163.42963726531457
bass_electronic_027-025-025.wav,33.0,77.62657161685323,75.93799472731729,-3003.457255684623,96.54274431537715,-38.07440352538822,-38.07440352538822,125.43503558312312
bass_electronic_027-025-025.wav,41.0,77.98323280861727,80.00485903882056,-2995.521186582795,4.478813417204947,44.30839269296624,-44.30839269296624,207.7974288153923
bass_electronic_027-025-025.wav,50.0,78.39120327919201,76.77650110772316,-2986.487817832546,13.51218216745383,-36.03234706769358,36.03234706769358,127.44100993507112
