codec,rate_label,sample_rate,stimulus,reference_hz,delta_cents,rep,f_in_hz,k,f_k_hz,peak_shift_cents,in_peak_cents,in_level_db,width_cents,zero_level_db,grid_level_db,second_cents,second_level_db,est8_cents,est2_cents
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,207.6523,-40.0,0,202.9095,11,2232.005,-44.6194,-9.9296,-72.2,1.202,-20.305,-16.683,-86.595,-3.671,-9.8721,-9.8448
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,207.6523,-40.0,0,202.9095,12,2434.915,-24.783,-9.6842,-72.19,1.024,-14.398,-17.006,-63.529,-2.666,-9.8721,-9.8448
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,207.6523,40.0,0,212.506,1,212.506,-9.7219,-9.831,0.0,13.314,-7.081,-34.072,nan,nan,-9.9135,-9.8189
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,207.6523,40.0,0,212.506,2,425.012,-10.8137,-10.4882,-14.96,6.849,-15.501,-12.193,-38.85,-11.955,-9.9135,-9.8189
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,207.6523,40.0,0,212.506,3,637.518,-9.1139,-10.567,-31.96,4.186,-6.853,-10.352,-66.885,-0.202,-9.9135,-9.8189
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,207.6523,40.0,0,212.506,4,850.024,-9.6449,-9.6499,-15.58,3.328,-21.526,-32.004,-36.182,-15.289,-9.9135,-9.8189
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,207.6523,40.0,0,212.506,5,1062.53,-20.374,-10.0479,-32.07,2.755,-13.807,-25.033,-9.598,-4.644,-9.9135,-9.8189
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,207.6523,40.0,0,212.506,6,1275.036,-37.6527,-9.3808,-35.27,2.636,-13.411,-14.206,-46.782,-1.943,-9.9135,-9.8189
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,207.6523,40.0,0,212.506,7,1487.542,14.3671,-9.7598,-40.67,1.77,-15.44,-3.665,-41.29,-1.459,-9.9135,-9.8189
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,207.6523,40.0,0,212.506,8,1700.048,-37.6155,-9.3182,-35.37,1.953,-24.839,-17.448,-51.482,-4.957,-9.9135,-9.8189
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,207.6523,40.0,0,212.506,9,1912.554,-47.0875,-9.9274,-57.36,1.639,-18.88,-10.336,-22.118,-0.746,-9.9135,-9.8189
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,207.6523,40.0,0,212.506,10,2125.06,-37.301,-9.8241,-63.68,1.467,-21.796,-14.737,-9.26,-3.802,-9.9135,-9.8189
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,207.6523,40.0,0,212.506,11,2337.566,-19.4498,-9.8963,-73.3,1.183,-15.888,-17.358,98.851,-4.092,-9.9135,-9.8189
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,207.6523,40.0,0,212.506,12,2550.072,41.0783,-9.6902,-73.18,1.093,-14.929,-9.385,18.726,-5.715,-9.9135,-9.8189
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,-40.0,0,127.825,1,127.825,-7.3291,-7.4577,0.0,22.102,-1.376,-41.197,nan,nan,-7.3552,-7.3533
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,-40.0,0,127.825,2,255.65,-7.3534,-7.4732,-6.61,11.051,-5.815,-37.704,-75.642,-19.783,-7.3552,-7.3533
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,-40.0,0,127.825,3,383.475,-7.5395,-7.5373,-18.04,6.227,-20.995,-12.872,31.914,-11.551,-7.3552,-7.3533
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,-40.0,0,127.825,4,511.3,-7.1839,-7.4837,-17.76,5.837,-20.791,-27.945,-47.058,-17.019,-7.3552,-7.3533
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,-40.0,0,127.825,5,639.125,-7.6498,-7.5296,-24.14,4.235,-29.837,-25.284,-17.998,-9.971,-7.3552,-7.3533
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,-40.0,0,127.825,6,766.95,-7.9198,-7.477,-29.06,4.204,-20.257,-7.644,-38.585,-5.514,-7.3552,-7.3533
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,-40.0,0,127.825,7,894.775,-7.3269,-7.5146,-35.86,3.78,-13.946,-7.58,-94.574,-1.731,-7.3552,-7.3533
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,-40.0,0,127.825,8,1022.6,-42.5871,-7.5051,-35.35,2.859,-9.037,-7.102,82.88,-0.963,-7.3552,-7.3533
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,-40.0,0,127.825,9,1150.425,72.8453,-7.5672,-45.14,2.312,-12.58,-10.923,-84.408,-1.697,-7.3552,-7.3533
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,-40.0,0,127.825,10,1278.25,94.5309,-6.8368,-62.49,2.055,-24.449,-2.171,-35.059,-1.359,-7.3552,-7.3533
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,-40.0,0,127.825,11,1406.075,-70.4729,-7.5345,-51.2,2.055,-16.216,-17.145,23.085,-2.054,-7.3552,-7.3533
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,-40.0,0,127.825,12,1533.9,-38.7477,-7.5141,-51.03,1.849,-13.28,-15.304,45.555,-2.983,-7.3552,-7.3533
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,40.0,0,133.8704,1,133.87,-7.5301,-7.3343,0.0,20.812,-1.626,-30.325,nan,nan,-7.4539,-7.4311
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,40.0,0,133.8704,2,267.741,-7.2138,-7.3571,-6.6,10.254,-6.351,-34.012,nan,nan,-7.4539,-7.4311
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,40.0,0,133.8704,3,401.611,-7.6079,-7.417,-18.09,7.234,-18.311,-11.525,-41.707,-11.521,-7.4539,-7.4311
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,40.0,0,133.8704,4,535.482,-7.2082,-7.3636,-17.81,5.276,-21.873,-18.65,-36.308,-14.09,-7.4539,-7.4311
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,40.0,0,133.8704,5,669.352,-7.4795,-7.4098,-24.15,4.162,-23.715,-19.796,-52.372,-9.054,-7.4539,-7.4311
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,40.0,0,133.8704,6,803.222,-8.424,-7.353,-29.05,4.363,-13.981,-16.983,-25.51,-3.278,-7.4539,-7.4311
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,40.0,0,133.8704,7,937.093,-22.9818,-7.3972,-35.92,3.471,-11.313,-16.298,-70.475,-2.043,-7.4539,-7.4311
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,40.0,0,133.8704,8,1070.963,-33.837,-7.3865,-35.41,2.981,-19.96,-24.818,84.867,-5.885,-7.4539,-7.4311
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,40.0,0,133.8704,9,1204.834,51.3002,-7.4408,-45.1,2.554,-18.826,-7.121,-31.261,-0.979,-7.4539,-7.4311
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,40.0,0,133.8704,10,1338.704,14.3856,-6.7759,-62.11,2.29,-16.135,-5.333,-39.939,-0.446,-7.4539,-7.4311
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,40.0,0,133.8704,11,1472.574,31.9359,-7.4084,-51.23,1.849,-6.958,-21.587,-56.804,-0.03,-7.4539,-7.4311
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,130.8128,40.0,0,133.8704,12,1606.445,46.5383,-7.3926,-51.11,1.777,-14.991,-25.768,-34.42,-1.732,-7.4539,-7.4311
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,1,361.544,0.8063,0.8701,0.0,7.997,-0.126,-24.706,nan,nan,1.031,0.9569
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,2,723.087,1.0094,1.0602,-0.05,3.998,-0.791,-31.164,nan,nan,1.031,0.9569
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,3,1084.631,1.3369,1.3739,-5.96,2.628,-3.177,-20.379,-38.95,-17.521,1.031,0.9569
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,4,1446.175,-25.4835,1.7967,-17.11,2.28,-9.874,-24.629,-52.162,-1.616,1.031,0.9569
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,5,1807.719,38.7631,2.3188,-32.9,1.565,-14.096,-8.591,30.087,-1.04,1.031,0.9569
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,6,2169.262,26.0198,2.9223,-60.6,1.278,-10.699,-33.658,35.625,-0.316,1.031,0.9569
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,7,2530.806,71.8502,3.5877,-70.05,0.976,-15.884,-14.098,-91.852,-0.397,1.031,0.9569
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,8,2892.35,63.3325,4.429,-87.38,0.951,-26.242,-32.812,-80.03,-6.128,1.031,0.9569
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,9,3253.893,56.4382,-90.9186,-85.14,0.837,-15.193,-21.349,-97.843,-1.171,1.031,0.9569
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,10,3615.437,15.8174,-66.9899,-92.18,0.793,-20.368,-28.585,-7.467,-1.39,1.031,0.9569
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,11,3976.981,46.6773,83.1446,-86.44,0.698,-16.851,-17.172,-6.748,-6.274,1.031,0.9569
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,12,4338.524,-6.0237,76.4713,-81.6,0.687,-29.504,-27.429,47.955,-3.615,1.031,0.9569
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,1,378.643,0.9964,0.8743,0.0,7.426,-0.221,-41.156,nan,nan,1.0104,0.959
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,2,757.285,0.9326,1.062,-0.21,3.713,-0.771,-26.818,nan,nan,1.0104,0.959
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,3,1135.928,1.321,1.3756,-6.37,2.51,-3.447,-17.316,42.64,-16.195,1.0104,0.959
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,4,1514.571,-16.0883,1.7994,-17.85,2.588,-12.191,-13.006,-28.771,-4.624,1.0104,0.959
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,5,1893.213,-28.2862,2.3213,-34.02,1.553,-6.414,-7.095,-5.781,-1.904,1.0104,0.959
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,6,2271.856,-34.6776,2.926,-62.1,1.281,-8.955,-24.727,31.167,-2.246,1.0104,0.959
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,7,2650.499,-19.4283,3.591,-71.99,0.983,-21.617,-18.794,6.207,-8.888,1.0104,0.959
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,8,3029.141,-16.6814,4.4757,-89.78,0.872,-18.19,-30.805,26.106,-12.192,1.0104,0.959
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,9,3407.784,-16.7064,-90.9244,-85.31,0.716,-15.455,-12.546,58.619,-2.505,1.0104,0.959
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,10,3786.427,-51.6492,-66.9842,-92.3,0.679,-17.889,-14.859,-16.704,-0.849,1.0104,0.959
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,11,4165.069,14.4192,83.1442,-86.41,0.689,-20.395,-25.977,-11.662,-1.661,1.0104,0.959
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,12,4543.712,95.0076,76.4714,-81.78,0.512,-21.069,-12.393,67.711,-2.306,1.0104,0.959
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,1,361.544,-1.3429,-1.2683,0.0,7.897,-0.342,-31.373,nan,nan,-1.304,-1.3104
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,2,723.087,-0.4409,-0.0712,-22.2,4.659,-0.106,-23.314,-67.164,-13.304,-1.304,-1.3104
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,3,1084.631,63.1686,2.6877,-32.81,2.818,-10.78,-7.939,28.758,-0.817,-1.304,-1.3104
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,4,1446.175,-42.3459,6.6152,-49.25,1.937,-17.09,-22.843,-51.851,-9.614,-1.304,-1.3104
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,5,1807.719,-7.4466,12.1204,-48.38,1.541,-19.592,-11.373,50.219,-5.797,-1.304,-1.3104
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,6,2169.262,84.4714,18.4283,-64.5,1.183,-6.092,-24.548,-56.167,-1.448,-1.304,-1.3104
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,7,2530.806,72.3198,26.2121,-70.67,1.096,-22.648,-17.366,-48.483,-11.67,-1.304,-1.3104
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,8,2892.35,63.4781,17.6407,-90.63,0.964,-18.019,-14.652,-80.102,-4.118,-1.304,-1.3104
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,9,3253.893,56.5734,-1.1348,-91.71,0.825,-19.244,-15.924,-97.791,-1.438,-1.304,-1.3104
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,10,3615.437,-7.4469,54.732,-90.66,0.848,-15.377,-22.759,-74.06,-3.318,-1.304,-1.3104
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,11,3976.981,94.4742,82.9584,-86.13,0.708,-22.07,-15.962,-67.568,-5.238,-1.304,-1.3104
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,-40.0,0,361.5437,12,4338.524,-56.1632,-67.6786,-86.13,0.708,-19.003,-23.643,91.882,-7.8,-1.304,-1.3104
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,1,378.643,-1.2845,-1.2688,0.0,7.54,-0.341,-41.326,nan,nan,-1.2628,-1.2489
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,2,757.285,-0.043,-0.046,-22.17,3.767,-0.0,-12.189,-36.449,-10.912,-1.2628,-1.2489
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,3,1135.928,-16.928,2.7194,-32.62,2.536,-11.91,-21.508,-29.462,-6.305,-1.2628,-1.2489
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,4,1514.571,-16.6744,6.6144,-49.56,1.849,-13.304,-15.375,67.586,-3.295,-1.2628,-1.2489
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,5,1893.213,-87.5121,12.1189,-48.55,1.563,-22.379,-15.211,51.087,-4.169,-1.2628,-1.2489
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,6,2271.856,95.03,18.4348,-65.16,1.189,-10.809,-12.439,-75.394,-1.08,-1.2628,-1.2489
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,7,2650.499,-18.968,26.2226,-71.11,1.103,-23.143,-30.054,-66.907,-18.743,-1.2628,-1.2489
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,8,3029.141,-16.5712,17.6189,-91.86,0.858,-18.392,-16.516,26.106,-6.067,-1.2628,-1.2489
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,9,3407.784,-14.691,-1.1607,-91.8,0.762,-17.628,-16.514,-97.266,-4.13,-1.2628,-1.2489
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,10,3786.427,17.5419,54.7354,-91.4,0.725,-11.253,-43.012,-87.468,-0.167,-1.2628,-1.2489
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,11,4165.069,14.4579,82.9643,-86.15,0.623,-28.393,-17.321,-81.016,-4.013,-1.2628,-1.2489
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,369.9944,40.0,0,378.6427,12,4543.712,13.3302,-67.6724,-86.15,0.614,-13.593,-20.132,95.01,-0.017,-1.2628,-1.2489
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,1,511.3,7.2001,7.2128,0.0,4.322,-0.549,-32.682,-0.003,-0.549,7.1052,6.9636
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,2,1022.6,4.1465,6.6687,-20.01,6.14,-18.07,-5.111,59.115,-2.787,7.1052,6.9636
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,3,1533.9,10.7675,11.3732,-17.95,3.055,-6.105,-6.909,-40.223,-0.434,7.1052,6.9636
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,4,2045.2,32.2606,16.9273,-24.01,3.101,-13.865,-8.216,45.637,-2.078,7.1052,6.9636
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,5,2556.5,55.1469,25.2374,-32.03,1.861,-23.797,-6.454,78.494,-1.387,7.1052,6.9636
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,6,3067.8,45.7073,33.987,-36.76,0.629,-28.627,-8.176,32.472,-0.913,7.1052,6.9636
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,7,3579.1,45.7947,44.9548,-52.76,0.755,-21.172,-22.432,-26.409,-6.87,7.1052,6.9636
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,8,4090.4,45.7341,57.424,-65.5,0.632,-23.947,-15.129,76.395,-3.331,7.1052,6.9636
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,9,4601.7,73.0102,71.4021,-74.13,0.528,-17.881,-11.416,45.782,-0.154,7.1052,6.9636
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,10,5113.0,70.3016,-53.8701,-86.21,0.573,-26.656,-14.9,-30.045,-3.115,7.1052,6.9636
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,11,5624.3,-94.7023,8.3545,-86.04,0.573,-7.473,-27.39,-42.85,-2.253,7.1052,6.9636
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,12,6135.6,-38.7235,-48.2203,-82.28,0.442,-19.938,-17.1,-82.605,-5.84,7.1052,6.9636
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,1,535.482,6.9781,7.0777,0.0,3.906,-0.226,-30.302,0.033,-0.226,7.5654,6.7815
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,2,1070.963,85.0827,6.7357,-20.23,2.008,-10.393,-7.52,3.434,-2.702,7.5654,6.7815
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,3,1606.445,46.0231,11.4075,-17.9,1.609,-23.585,-17.305,-34.52,-2.127,7.5654,6.7815
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,4,2141.926,67.414,16.9421,-23.6,0.996,-14.031,-11.058,65.435,-0.443,7.5654,6.7815
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,5,2677.408,61.9942,25.2448,-31.73,0.957,-28.844,-14.566,41.128,-9.231,7.5654,6.7815
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,6,3212.89,46.2828,34.002,-36.43,0.793,-13.556,-21.18,-76.004,-1.726,7.5654,6.7815
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,7,3748.371,-34.274,44.9678,-52.56,0.744,-14.001,-15.388,0.731,-3.235,7.5654,6.7815
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,8,4283.853,56.0635,57.395,-65.85,0.609,-27.285,-19.371,-97.274,-0.246,7.5654,6.7815
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,9,4819.334,-6.9864,71.3747,-75.01,0.603,-31.167,-18.989,72.319,-2.301,7.5654,6.7815
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,10,5354.816,35.1497,-53.8198,-85.4,0.406,-23.515,-19.95,34.467,-0.797,7.5654,6.7815
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,11,5890.298,31.9352,8.3598,-85.48,0.429,-20.582,-30.277,-56.929,-2.95,7.5654,6.7815
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,12,6425.779,29.8804,-48.1742,-83.65,0.352,-23.269,-24.669,29.285,-1.442,7.5654,6.7815
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,-40.0,0,644.1976,1,644.198,2.7134,2.5614,0.0,4.791,-3.697,-33.281,nan,nan,2.8036,2.8015
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,-40.0,0,644.1976,2,1288.395,32.1038,5.2047,-25.48,3.714,-6.285,-6.704,6.329,-0.495,2.8036,2.8015
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,-40.0,0,644.1976,3,1932.593,-11.0337,11.572,-42.82,1.527,-7.885,-21.987,55.52,-0.46,2.8036,2.8015
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,-40.0,0,644.1976,4,2576.791,-38.3666,23.7299,-48.19,1.195,-26.14,-19.787,-49.03,-2.496,2.8036,2.8015
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,-40.0,0,644.1976,5,3220.988,41.8646,35.7525,-61.56,0.961,-25.613,-16.409,-63.563,-6.886,2.8036,2.8015
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,-40.0,0,644.1976,6,3865.186,48.5432,49.6679,-68.35,0.768,-20.357,-9.256,-87.387,-2.525,2.8036,2.8015
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,-40.0,0,644.1976,7,4509.384,25.1029,66.313,-80.25,0.693,-22.853,-20.965,-32.687,-0.518,2.8036,2.8015
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,-40.0,0,644.1976,8,5153.581,66.3052,-52.0321,-88.98,0.577,-39.331,-27.558,62.443,-11.501,2.8036,2.8015
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,-40.0,0,644.1976,9,5797.779,59.3526,-97.3745,-88.22,0.462,-22.155,-20.673,46.255,-2.102,2.8036,2.8015
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,-40.0,0,644.1976,10,6441.976,53.7718,48.2605,-86.24,0.447,-35.975,-26.308,56.862,-12.931,2.8036,2.8015
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,-40.0,0,644.1976,11,7086.174,-8.8831,-27.0273,-88.41,0.427,-18.584,-20.663,27.501,-0.049,2.8036,2.8015
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,-40.0,0,644.1976,12,7730.372,15.4957,-2.2534,-79.29,0.371,-27.16,-23.772,96.811,-4.77,2.8036,2.8015
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,40.0,0,674.6645,1,674.665,2.3469,2.3392,0.0,4.575,-2.856,-28.321,nan,nan,2.4411,2.4444
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,40.0,0,674.6645,2,1349.329,5.0688,5.4293,-26.66,5.831,-15.492,-9.981,-12.617,-0.02,2.4411,2.4444
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,40.0,0,674.6645,3,2023.994,63.3135,11.5392,-42.62,1.453,-7.436,-12.583,-28.377,-1.13,2.4411,2.4444
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,40.0,0,674.6645,4,2698.658,48.0768,23.6242,-48.4,1.228,-9.429,-24.201,0.952,-0.222,2.4411,2.4444
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,40.0,0,674.6645,5,3373.323,-38.1688,35.8092,-63.44,0.877,-14.118,-16.556,76.081,-6.996,2.4411,2.4444
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,40.0,0,674.6645,6,4047.987,-31.5135,49.7605,-70.31,0.708,-15.812,-18.926,32.627,-0.827,2.4411,2.4444
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,40.0,0,674.6645,7,4722.652,28.0964,-20.6234,-80.45,0.627,-17.341,-29.889,0.815,-1.251,2.4411,2.4444
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,40.0,0,674.6645,8,5397.316,-23.7549,12.0403,-89.11,0.499,-22.11,-17.428,48.265,-6.431,2.4411,2.4444
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,note,659.2551,40.0,0,674.6645,9,6071.981,-42.4798,-97.3659,-88.42,0.609,-18.193,-15.589,0.881,-4.374,2.4411,2.4444
