lang,group,file,gender,voiced_frames,f0_err_cents,lsd_db
yue_hant_hk,tone,10431920045158933966.wav,FEMALE,780,14.891974062767261,14.174192849938208
yue_hant_hk,tone,10435128854326771128.wav,FEMALE,628,18.2885789625531,13.836506847176782
yue_hant_hk,tone,10454356997801808162.wav,FEMALE,272,17.918643702019168,14.035202391704264
yue_hant_hk,tone,10458224867818168950.wav,FEMALE,483,17.328933139327553,12.49512085186279
yue_hant_hk,tone,10468050702869876303.wav,FEMALE,722,13.727821130173513,12.214039884793685
yue_hant_hk,tone,1048004768310451066.wav,FEMALE,946,18.135747084426736,13.949230131965196
yue_hant_hk,tone,10482556311900971686.wav,FEMALE,580,17.19063550631683,13.932628581233079
yue_hant_hk,tone,10492620775270248441.wav,MALE,771,11.430176374685113,12.426753670265928
yue_hant_hk,tone,10530839402022011245.wav,MALE,516,13.267634678546255,12.542971642229613
yue_hant_hk,tone,10545891343827799452.wav,MALE,743,13.140830739911518,11.692206222454669
yue_hant_hk,tone,10567437575574702217.wav,FEMALE,500,14.024206213983327,13.980439988703695
yue_hant_hk,tone,10613335159166952983.wav,FEMALE,401,10.682354360305064,13.43023335978872
yue_hant_hk,tone,10641977404756403706.wav,FEMALE,761,15.195772645132518,13.658666783070215
yue_hant_hk,tone,10664461940645676573.wav,FEMALE,378,23.763750535433147,14.252323754688685
yue_hant_hk,tone,10707107375499821904.wav,FEMALE,494,18.117965411572737,13.298566783067173
yue_hant_hk,tone,107180151191765738.wav,MALE,684,12.486298582750367,11.780295905686048
yue_hant_hk,tone,10744816780975362248.wav,MALE,803,15.252955664557305,11.466505451717282
yue_hant_hk,tone,10769929183926218436.wav,MALE,546,16.655272092522686,11.609858719634312
yue_hant_hk,tone,10797714833249323206.wav,MALE,514,12.404733815130863,12.157696269221603
yue_hant_hk,tone,10811609468037055791.wav,MALE,461,15.527144156855833,12.224020490144845
cmn_hans_cn,tone,10026684690566417990.wav,MALE,168,15.96585069602163,16.11086112330015
cmn_hans_cn,tone,10040380210557600780.wav,MALE,121,16.260130137903165,15.993248170269311
cmn_hans_cn,tone,10048525650290665384.wav,MALE,678,19.554640659950877,12.450672202222268
cmn_hans_cn,tone,10053956375630517392.wav,FEMALE,1249,18.137407570406268,11.70912002505992
cmn_hans_cn,tone,10056338555786085046.wav,MALE,573,15.640974858972692,13.389864634043992
cmn_hans_cn,tone,10073099671796350432.wav,MALE,565,14.874155442405662,12.302254629260414
cmn_hans_cn,tone,10081186303620187437.wav,MALE,481,17.00173345063236,13.459861797858995
cmn_hans_cn,tone,10104380129516909856.wav,MALE,744,15.682668851485122,12.2402297769491
cmn_hans_cn,tone,10112798408996336578.wav,FEMALE,524,21.304456219705052,11.913312701922225
