lang,group,file,gender,voiced_frames,f0_err_cents,lsd_db
nl_nl,control,11116826150776045056.wav,MALE,8,22.288997772398567,13.9395521483627
nl_nl,control,11117704854903142151.wav,MALE,111,17.896304863049913,12.738337709890075
nl_nl,control,11183719307370607096.wav,MALE,1051,19.69476608554304,12.75048697062434
nl_nl,control,11246852713505131235.wav,MALE,245,11.728993508941562,12.683944068382251
nl_nl,control,11294514903104288467.wav,MALE,0,nan,14.210435450447727
nl_nl,control,11375166682540927742.wav,MALE,17,6.88372963169947,13.644315045334796
nl_nl,control,11377676137008976087.wav,MALE,37,19.715687759720176,13.742615035521654
nl_nl,control,113988311766065884.wav,MALE,58,9.651695020950465,13.444177087396227
nl_nl,control,11398947130799676754.wav,MALE,50,26.12686170462826,13.150698527353784
nl_nl,control,1141720012630442125.wav,MALE,88,12.213728755076694,13.298810354915876
nl_nl,control,1154004054091685514.wav,MALE,340,11.929285774943278,13.736863613416212
nl_nl,control,11550638276781058680.wav,MALE,8,29.878282521358543,14.550191060615179
nl_nl,control,11550797089453761530.wav,MALE,76,10.631993982323792,12.870035558497694
nl_nl,control,11598319698940044291.wav,MALE,191,13.930572726698504,12.726262962552333
nl_nl,control,11602636296755834257.wav,MALE,3,20.32950883445603,14.369671170862388
nl_nl,control,11658526421579639152.wav,MALE,55,11.045389508599177,13.904137843686613
nl_nl,control,11666002127687155394.wav,MALE,72,20.864453554189875,13.130688265585265
nl_nl,control,11682520183368813101.wav,MALE,677,12.209779864390407,15.49770161040524
nl_nl,control,11736473426808771971.wav,MALE,26,25.482547178884918,15.149012827594277
nl_nl,control,11749698059262246901.wav,MALE,203,13.933996455053592,12.937338561132542
nl_nl,control,11755452916312893449.wav,MALE,36,15.76458561814473,14.303574306827677
nl_nl,control,11769460902134089781.wav,MALE,28,15.259934772940785,13.97851807569011
nl_nl,control,11834321706443402781.wav,MALE,838,18.23675463421988,14.01186593713403
nl_nl,control,11873182594324060031.wav,MALE,100,10.326473042605464,12.867460857757814
nl_nl,control,11925551217630119275.wav,MALE,14,11.894519752913194,14.256272253522518
nl_nl,control,11925742001839621408.wav,MALE,0,nan,14.160239714522056
nl_nl,control,11955675721249648885.wav,MALE,192,12.682327101046983,13.193312796120368
nl_nl,control,11967206527326763368.wav,MALE,4,3.445845140947872,14.232798591003629
nl_nl,control,11971277877285104283.wav,MALE,14,19.76566995202063,13.703323202902638
nl_nl,control,1199449003729031877.wav,MALE,59,13.558135391093062,13.415065414060358
nl_nl,control,12025547182883344657.wav,MALE,37,11.482836545636744,14.305530453060028
nl_nl,control,12112467495527044303.wav,MALE,43,16.47964391463472,13.834231236816798
nl_nl,control,12242059496002777770.wav,MALE,130,10.589499925318215,13.142198846752455
nl_nl,control,12304848435574061461.wav,MALE,30,16.011981024387907,13.254710294140656
nl_nl,control,12404468410618403506.wav,MALE,539,15.061453244914977,13.535096545462494
nl_nl,control,1247412926335648882.wav,MALE,818,11.889747232580232,13.491706198235644
nl_nl,control,12499141250372411197.wav,MALE,6,14.63062160315319,13.908946392813597
nl_nl,control,1260837432321964877.wav,MALE,6,7.082861782692806,13.6542960998737
nl_nl,control,12663930789808181028.wav,MALE,18,11.90104461349971,13.74712775025343
nl_nl,control,12905676319602479561.wav,MALE,1015,12.928072142534383,13.166078677407873
